"","hh_id","f_start","f_1","f3__1","f3__2","f3__3","f3__4","f3__555","f3_oth","missing_f3","f_15","f_15oth","main_source_fuel__id","f18","f19","f20","f21","elc_aggr_tier","locality"
"3970",3005520004201,"2017-11-15T11:38:44-05:00",1,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Biogas",NA,NA,NA,NA,"Tier 0",1
"3971",3005520020103,"2017-12-02T06:05:20-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 2",0
"3972",3005520020103,"2017-12-02T06:05:20-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 2",0
"3973",3005520020103,"2017-12-02T06:05:20-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 2",0
"3974",3005520020103,"2017-12-02T06:05:20-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 2",0
"3975",3005520020103,"2017-12-02T06:05:20-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 2",0
"3976",3005520020301,"2017-12-02T08:16:08-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"3977",3005520020301,"2017-12-02T08:16:08-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"3978",3005520020301,"2017-12-02T08:16:08-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"3979",3005520020301,"2017-12-02T08:16:08-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"3980",3005520020301,"2017-12-02T08:16:08-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"3981",3005520020601,"2017-12-02T10:28:34-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 3",0
"3982",3005520020601,"2017-12-02T10:28:34-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 3",0
"3983",3005520020601,"2017-12-02T10:28:34-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 3",0
"3984",3005520020601,"2017-12-02T10:28:34-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 3",0
"3985",3005520020601,"2017-12-02T10:28:34-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 3",0
"3986",3005520020801,"2017-12-02T06:17:04-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"3987",3005520020801,"2017-12-02T06:17:04-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"3988",3005520020801,"2017-12-02T06:17:04-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"3989",3005520020801,"2017-12-02T06:17:04-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"3990",3005520020801,"2017-12-02T06:17:04-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"3991",3005520021001,"2017-12-02T08:50:04-05:00",1,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Candle",NA,NA,NA,NA,"Tier 0",0
"3992",3005520021001,"2017-12-02T08:50:04-05:00",1,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"3993",3005520021001,"2017-12-02T08:50:04-05:00",1,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Diesel",NA,NA,NA,NA,"Tier 0",0
"3994",3005520021001,"2017-12-02T08:50:04-05:00",1,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Gasoline",NA,NA,NA,NA,"Tier 0",0
"3995",3005520021001,"2017-12-02T08:50:04-05:00",1,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Biogas",NA,NA,NA,NA,"Tier 0",0
"3996",3005520021301,"2017-12-02T05:47:20-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"3997",3005520021301,"2017-12-02T05:47:20-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"3998",3005520021301,"2017-12-02T05:47:20-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"3999",3005520021301,"2017-12-02T05:47:20-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4000",3005520021301,"2017-12-02T05:47:20-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4001",3005520021401,"2017-12-01T20:27:39-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4002",3005520021401,"2017-12-01T20:27:39-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4003",3005520021401,"2017-12-01T20:27:39-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4004",3005520021401,"2017-12-01T20:27:39-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4005",3005520021401,"2017-12-01T20:27:39-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4006",3005520021801,"2017-12-01T23:10:32-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Candle",NA,NA,NA,NA,"Tier 0",0
"4007",3005520021801,"2017-12-01T23:10:32-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4008",3005520021801,"2017-12-01T23:10:32-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Diesel",NA,NA,NA,NA,"Tier 0",0
"4009",3005520021801,"2017-12-01T23:10:32-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4010",3005520021801,"2017-12-01T23:10:32-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Biogas",NA,NA,NA,NA,"Tier 0",0
"4011",3005520022201,"2017-12-01T03:56:08-05:00",2,"No","No","No","No","No","",0,"Electric lighting/lamp","","Candle",NA,NA,NA,NA,"Tier 2",0
"4012",3005520022201,"2017-12-01T03:56:08-05:00",2,"No","No","No","No","No","",0,"Electric lighting/lamp","","Kerosene/parrafin",NA,NA,NA,NA,"Tier 2",0
"4013",3005520022201,"2017-12-01T03:56:08-05:00",2,"No","No","No","No","No","",0,"Electric lighting/lamp","","Diesel",NA,NA,NA,NA,"Tier 2",0
"4014",3005520022201,"2017-12-01T03:56:08-05:00",2,"No","No","No","No","No","",0,"Electric lighting/lamp","","Gasoline",NA,NA,NA,NA,"Tier 2",0
"4015",3005520022201,"2017-12-01T03:56:08-05:00",2,"No","No","No","No","No","",0,"Electric lighting/lamp","","Biogas",NA,NA,NA,NA,"Tier 2",0
"4016",3005520022401,"2017-12-01T04:29:52-05:00",2,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Candle",NA,NA,NA,NA,"Tier 0",0
"4017",3005520022401,"2017-12-01T04:29:52-05:00",2,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4018",3005520022401,"2017-12-01T04:29:52-05:00",2,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Diesel",NA,NA,NA,NA,"Tier 0",0
"4019",3005520022401,"2017-12-01T04:29:52-05:00",2,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4020",3005520022401,"2017-12-01T04:29:52-05:00",2,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Biogas",NA,NA,NA,NA,"Tier 0",0
"4021",3005520022501,"2017-12-01T06:18:04-05:00",1,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Candle",NA,NA,NA,NA,"Tier 0",0
"4022",3005520022501,"2017-12-01T06:18:04-05:00",1,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4023",3005520022501,"2017-12-01T06:18:04-05:00",1,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Diesel",NA,NA,NA,NA,"Tier 0",0
"4024",3005520022501,"2017-12-01T06:18:04-05:00",1,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4025",3005520022501,"2017-12-01T06:18:04-05:00",1,"No","No","No","No","No","",0,"Studying and homework only during daylight hours","","Biogas",NA,NA,NA,NA,"Tier 0",0
"4026",3005520022602,"2017-12-02T03:53:05-05:00",1,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4027",3005520022602,"2017-12-02T03:53:05-05:00",1,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4028",3005520022602,"2017-12-02T03:53:05-05:00",1,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4029",3005520022602,"2017-12-02T03:53:05-05:00",1,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4030",3005520022602,"2017-12-02T03:53:05-05:00",1,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4031",3005520022603,"2017-12-02T04:50:31-05:00",1,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4032",3005520022603,"2017-12-02T04:50:31-05:00",1,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4033",3005520022603,"2017-12-02T04:50:31-05:00",1,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4034",3005520022603,"2017-12-02T04:50:31-05:00",1,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4035",3005520022603,"2017-12-02T04:50:31-05:00",1,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4036",3005520022701,"2017-12-02T06:41:25-05:00",1,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Candle",NA,NA,NA,NA,"Tier 0",0
"4037",3005520022701,"2017-12-02T06:41:25-05:00",1,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4038",3005520022701,"2017-12-02T06:41:25-05:00",1,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Diesel",NA,NA,NA,NA,"Tier 0",0
"4039",3005520022701,"2017-12-02T06:41:25-05:00",1,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4040",3005520022701,"2017-12-02T06:41:25-05:00",1,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Biogas",NA,NA,NA,NA,"Tier 0",0
"4041",3006503340701,"2017-11-13T08:48:07-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4042",3006503340701,"2017-11-13T08:48:07-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4043",3006503340701,"2017-11-13T08:48:07-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4044",3006503340701,"2017-11-13T08:48:07-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4045",3006503340701,"2017-11-13T08:48:07-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4046",3006503340801,"2017-11-13T06:10:49-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4047",3006503340801,"2017-11-13T06:10:49-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4048",3006503340801,"2017-11-13T06:10:49-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4049",3006503340801,"2017-11-13T06:10:49-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4050",3006503340801,"2017-11-13T06:10:49-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4051",3006503341201,"2017-11-13T07:44:46-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Candle",NA,NA,NA,NA,"Tier 0",0
"4052",3006503341201,"2017-11-13T07:44:46-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4053",3006503341201,"2017-11-13T07:44:46-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Diesel",NA,NA,NA,NA,"Tier 0",0
"4054",3006503341201,"2017-11-13T07:44:46-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4055",3006503341201,"2017-11-13T07:44:46-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Biogas",NA,NA,NA,NA,"Tier 0",0
"4056",3006503341301,"2017-11-13T06:21:52-05:00",1,"No","No","Yes","Yes","No","",0,"Kerosene lamp","","Candle",NA,NA,NA,NA,"Tier 0",0
"4057",3006503341301,"2017-11-13T06:21:52-05:00",1,"No","No","Yes","Yes","No","",0,"Kerosene lamp","","Kerosene/parrafin",1,5,160,10,"Tier 0",0
"4058",3006503341301,"2017-11-13T06:21:52-05:00",1,"No","No","Yes","Yes","No","",0,"Kerosene lamp","","Diesel",NA,NA,NA,NA,"Tier 0",0
"4059",3006503341301,"2017-11-13T06:21:52-05:00",1,"No","No","Yes","Yes","No","",0,"Kerosene lamp","","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4060",3006503341301,"2017-11-13T06:21:52-05:00",1,"No","No","Yes","Yes","No","",0,"Kerosene lamp","","Biogas",NA,NA,NA,NA,"Tier 0",0
"4061",3006503341702,"2017-11-13T08:13:41-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4062",3006503341702,"2017-11-13T08:13:41-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4063",3006503341702,"2017-11-13T08:13:41-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4064",3006503341702,"2017-11-13T08:13:41-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4065",3006503341702,"2017-11-13T08:13:41-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4066",3006503341802,"2017-11-13T06:27:44-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Candle",NA,NA,NA,NA,"Tier 0",0
"4067",3006503341802,"2017-11-13T06:27:44-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4068",3006503341802,"2017-11-13T06:27:44-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Diesel",NA,NA,NA,NA,"Tier 0",0
"4069",3006503341802,"2017-11-13T06:27:44-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4070",3006503341802,"2017-11-13T06:27:44-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Biogas",NA,NA,NA,NA,"Tier 0",0
"4071",3006503342001,"2017-11-13T07:15:20-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4072",3006503342001,"2017-11-13T07:15:20-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4073",3006503342001,"2017-11-13T07:15:20-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4074",3006503342001,"2017-11-13T07:15:20-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4075",3006503342001,"2017-11-13T07:15:20-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4076",3006503342201,"2017-11-13T08:50:24-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4077",3006503342201,"2017-11-13T08:50:24-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4078",3006503342201,"2017-11-13T08:50:24-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4079",3006503342201,"2017-11-13T08:50:24-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4080",3006503342201,"2017-11-13T08:50:24-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4081",3006503342402,"2017-11-13T08:42:49-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4082",3006503342402,"2017-11-13T08:42:49-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4083",3006503342402,"2017-11-13T08:42:49-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4084",3006503342402,"2017-11-13T08:42:49-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4085",3006503342402,"2017-11-13T08:42:49-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4086",3006503342501,"2017-11-13T06:50:14-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4087",3006503342501,"2017-11-13T06:50:14-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4088",3006503342501,"2017-11-13T06:50:14-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4089",3006503342501,"2017-11-13T06:50:14-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4090",3006503342501,"2017-11-13T06:50:14-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4091",3006503342601,"2017-11-13T07:24:12-05:00",1,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4092",3006503342601,"2017-11-13T07:24:12-05:00",1,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4093",3006503342601,"2017-11-13T07:24:12-05:00",1,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4094",3006503342601,"2017-11-13T07:24:12-05:00",1,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4095",3006503342601,"2017-11-13T07:24:12-05:00",1,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4096",3006503343002,"2017-11-13T06:03:20-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4097",3006503343002,"2017-11-13T06:03:20-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4098",3006503343002,"2017-11-13T06:03:20-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4099",3006503343002,"2017-11-13T06:03:20-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4100",3006503343002,"2017-11-13T06:03:20-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4101",3006503343101,"2017-11-13T07:52:06-05:00",1,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4102",3006503343101,"2017-11-13T07:52:06-05:00",1,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4103",3006503343101,"2017-11-13T07:52:06-05:00",1,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4104",3006503343101,"2017-11-13T07:52:06-05:00",1,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4105",3006503343101,"2017-11-13T07:52:06-05:00",1,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4106",3006503343103,"2017-11-13T09:03:43-05:00",2,"No","No","No","No","No","",0,NA,"","Candle",NA,NA,NA,NA,"Tier 0",0
"4107",3006503343103,"2017-11-13T09:03:43-05:00",2,"No","No","No","No","No","",0,NA,"","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",0
"4108",3006503343103,"2017-11-13T09:03:43-05:00",2,"No","No","No","No","No","",0,NA,"","Diesel",NA,NA,NA,NA,"Tier 0",0
"4109",3006503343103,"2017-11-13T09:03:43-05:00",2,"No","No","No","No","No","",0,NA,"","Gasoline",NA,NA,NA,NA,"Tier 0",0
"4110",3006503343103,"2017-11-13T09:03:43-05:00",2,"No","No","No","No","No","",0,NA,"","Biogas",NA,NA,NA,NA,"Tier 0",0
"4111",3006518840101,"2017-11-11T11:30:07-05:00",1,"No","No","Yes","No","No","",0,"Kerosene lamp","","Candle",NA,NA,NA,NA,"Tier 3",1
"4112",3006518840101,"2017-11-11T11:30:07-05:00",1,"No","No","Yes","No","No","",0,"Kerosene lamp","","Kerosene/parrafin",3,8,620,100,"Tier 3",1
"4113",3006518840101,"2017-11-11T11:30:07-05:00",1,"No","No","Yes","No","No","",0,"Kerosene lamp","","Diesel",NA,NA,NA,NA,"Tier 3",1
"4114",3006518840101,"2017-11-11T11:30:07-05:00",1,"No","No","Yes","No","No","",0,"Kerosene lamp","","Gasoline",NA,NA,NA,NA,"Tier 3",1
"4115",3006518840101,"2017-11-11T11:30:07-05:00",1,"No","No","Yes","No","No","",0,"Kerosene lamp","","Biogas",NA,NA,NA,NA,"Tier 3",1
"4116",3006518840201,"2017-11-11T07:46:56-05:00",1,"Yes","No","No","No","No","",0,"Other, specify","Manufactured Torch","Candle",1,1,40,NA,"Tier 2",1
"4117",3006518840201,"2017-11-11T07:46:56-05:00",1,"Yes","No","No","No","No","",0,"Other, specify","Manufactured Torch","Kerosene/parrafin",NA,NA,NA,NA,"Tier 2",1
"4118",3006518840201,"2017-11-11T07:46:56-05:00",1,"Yes","No","No","No","No","",0,"Other, specify","Manufactured Torch","Diesel",NA,NA,NA,NA,"Tier 2",1
"4119",3006518840201,"2017-11-11T07:46:56-05:00",1,"Yes","No","No","No","No","",0,"Other, specify","Manufactured Torch","Gasoline",NA,NA,NA,NA,"Tier 2",1
"4120",3006518840201,"2017-11-11T07:46:56-05:00",1,"Yes","No","No","No","No","",0,"Other, specify","Manufactured Torch","Biogas",NA,NA,NA,NA,"Tier 2",1
"4121",3006518840302,"2017-11-11T08:56:31-05:00",1,"Yes","No","Yes","No","No","",0,"Kerosene lamp","","Candle",1,1,50,NA,"Tier 0",1
"4122",3006518840302,"2017-11-11T08:56:31-05:00",1,"Yes","No","Yes","No","No","",0,"Kerosene lamp","","Kerosene/parrafin",3,7,600,100,"Tier 0",1
"4123",3006518840302,"2017-11-11T08:56:31-05:00",1,"Yes","No","Yes","No","No","",0,"Kerosene lamp","","Diesel",NA,NA,NA,NA,"Tier 0",1
"4124",3006518840302,"2017-11-11T08:56:31-05:00",1,"Yes","No","Yes","No","No","",0,"Kerosene lamp","","Gasoline",NA,NA,NA,NA,"Tier 0",1
"4125",3006518840302,"2017-11-11T08:56:31-05:00",1,"Yes","No","Yes","No","No","",0,"Kerosene lamp","","Biogas",NA,NA,NA,NA,"Tier 0",1
"4126",3006518840501,"2017-11-11T10:17:00-05:00",4,"No","No","Yes","No","No","",0,"Kerosene lamp","","Candle",NA,NA,NA,NA,"Tier 0",1
"4127",3006518840501,"2017-11-11T10:17:00-05:00",4,"No","No","Yes","No","No","",0,"Kerosene lamp","","Kerosene/parrafin",2,5,400,100,"Tier 0",1
"4128",3006518840501,"2017-11-11T10:17:00-05:00",4,"No","No","Yes","No","No","",0,"Kerosene lamp","","Diesel",NA,NA,NA,NA,"Tier 0",1
"4129",3006518840501,"2017-11-11T10:17:00-05:00",4,"No","No","Yes","No","No","",0,"Kerosene lamp","","Gasoline",NA,NA,NA,NA,"Tier 0",1
"4130",3006518840501,"2017-11-11T10:17:00-05:00",4,"No","No","Yes","No","No","",0,"Kerosene lamp","","Biogas",NA,NA,NA,NA,"Tier 0",1
"4131",3006518840601,"2017-11-11T08:27:59-05:00",3,"No","No","No","No","No","",0,"Electric lighting/lamp","","Candle",NA,NA,NA,NA,"Tier 3",1
"4132",3006518840601,"2017-11-11T08:27:59-05:00",3,"No","No","No","No","No","",0,"Electric lighting/lamp","","Kerosene/parrafin",NA,NA,NA,NA,"Tier 3",1
"4133",3006518840601,"2017-11-11T08:27:59-05:00",3,"No","No","No","No","No","",0,"Electric lighting/lamp","","Diesel",NA,NA,NA,NA,"Tier 3",1
"4134",3006518840601,"2017-11-11T08:27:59-05:00",3,"No","No","No","No","No","",0,"Electric lighting/lamp","","Gasoline",NA,NA,NA,NA,"Tier 3",1
"4135",3006518840601,"2017-11-11T08:27:59-05:00",3,"No","No","No","No","No","",0,"Electric lighting/lamp","","Biogas",NA,NA,NA,NA,"Tier 3",1
"4136",3006518840701,"2017-11-11T10:03:04-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Candle",NA,NA,NA,NA,"Tier 0",1
"4137",3006518840701,"2017-11-11T10:03:04-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Kerosene/parrafin",NA,NA,NA,NA,"Tier 0",1
"4138",3006518840701,"2017-11-11T10:03:04-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Diesel",NA,NA,NA,NA,"Tier 0",1
"4139",3006518840701,"2017-11-11T10:03:04-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Gasoline",NA,NA,NA,NA,"Tier 0",1
"4140",3006518840701,"2017-11-11T10:03:04-05:00",2,"No","No","No","No","No","",0,"Battery-operated light source (e.g torch light)","","Biogas",NA,NA,NA,NA,"Tier 0",1
