"","hh_id","item_id","l_23_36","l_expenditure_12months","elc_aggr_tier","locality"
"4233",1016504162201,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 0",1
"4234",1016504162201,"Furniture ","No",NA,"Tier 0",1
"4235",1016504162201,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",1
"4236",1016504162201,"Utensils & kitchen equipment ","No",NA,"Tier 0",1
"4237",1016504162201,"Electronics ","No",NA,"Tier 0",1
"4238",1016504162201,"Appliances & tools ","No",NA,"Tier 0",1
"4239",1016504162201,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",1
"4240",1016504162201,"Remittance sent to family members and relatives","No",NA,"Tier 0",1
"4241",1016504162201,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",1
"4242",1016504162201,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",1
"4243",1016504162202,"School fees and other educational expenses ","No",NA,"Tier 2",1
"4244",1016504162202,"Clothing, shoes, and accessories","Yes",6000,"Tier 2",1
"4245",1016504162202,"Celebrations ","No",NA,"Tier 2",1
"4246",1016504162202,"Gifts and donations ","No",NA,"Tier 2",1
"4247",1016504162202,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 2",1
"4248",1016504162202,"Furniture ","No",NA,"Tier 2",1
"4249",1016504162202,"Purchase, repair, maintenance, and building ","No",NA,"Tier 2",1
"4250",1016504162202,"Utensils & kitchen equipment ","No",NA,"Tier 2",1
"4251",1016504162202,"Electronics ","No",NA,"Tier 2",1
"4252",1016504162202,"Appliances & tools ","Yes",200,"Tier 2",1
"4253",1016504162202,"Vehicles & motorcycle & bicycle ","Yes",5000,"Tier 2",1
"4254",1016504162202,"Remittance sent to family members and relatives","No",NA,"Tier 2",1
"4255",1016504162202,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 2",1
"4256",1016504162202,"Other major expenses not yet covered (specify)","No",NA,"Tier 2",1
"4257",1016504162203,"School fees and other educational expenses ","No",NA,"Tier 0",1
"4258",1016504162203,"Clothing, shoes, and accessories","No",NA,"Tier 0",1
"4259",1016504162203,"Celebrations ","No",NA,"Tier 0",1
"4260",1016504162203,"Gifts and donations ","No",NA,"Tier 0",1
"4261",1016504162203,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 0",1
"4262",1016504162203,"Furniture ","No",NA,"Tier 0",1
"4263",1016504162203,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",1
"4264",1016504162203,"Utensils & kitchen equipment ","No",NA,"Tier 0",1
"4265",1016504162203,"Electronics ","No",NA,"Tier 0",1
"4266",1016504162203,"Appliances & tools ","No",NA,"Tier 0",1
"4267",1016504162203,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",1
"4268",1016504162203,"Remittance sent to family members and relatives","No",NA,"Tier 0",1
"4269",1016504162203,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",1
"4270",1016504162203,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",1
"4271",1016504162204,"School fees and other educational expenses ","Yes",600,"Tier 2",1
"4272",1016504162204,"Clothing, shoes, and accessories","Yes",10000,"Tier 2",1
"4273",1016504162204,"Celebrations ","No",NA,"Tier 2",1
"4274",1016504162204,"Gifts and donations ","No",NA,"Tier 2",1
"4275",1016504162204,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 2",1
"4276",1016504162204,"Furniture ","No",NA,"Tier 2",1
"4277",1016504162204,"Purchase, repair, maintenance, and building ","No",NA,"Tier 2",1
"4278",1016504162204,"Utensils & kitchen equipment ","No",NA,"Tier 2",1
"4279",1016504162204,"Electronics ","No",NA,"Tier 2",1
"4280",1016504162204,"Appliances & tools ","Yes",200,"Tier 2",1
"4281",1016504162204,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 2",1
"4282",1016504162204,"Remittance sent to family members and relatives","No",NA,"Tier 2",1
"4283",1016504162204,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 2",1
"4284",1016504162204,"Other major expenses not yet covered (specify)","No",NA,"Tier 2",1
"4285",1016504162303,"School fees and other educational expenses ","No",NA,"Tier 2",1
"4286",1016504162303,"Clothing, shoes, and accessories","No",NA,"Tier 2",1
"4287",1016504162303,"Celebrations ","No",NA,"Tier 2",1
"4288",1016504162303,"Gifts and donations ","No",NA,"Tier 2",1
"4289",1016504162303,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 2",1
"4290",1016504162303,"Furniture ","No",NA,"Tier 2",1
"4291",1016504162303,"Purchase, repair, maintenance, and building ","No",NA,"Tier 2",1
"4292",1016504162303,"Utensils & kitchen equipment ","No",NA,"Tier 2",1
"4293",1016504162303,"Electronics ","No",NA,"Tier 2",1
"4294",1016504162303,"Appliances & tools ","No",NA,"Tier 2",1
"4295",1016504162303,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 2",1
"4296",1016504162303,"Remittance sent to family members and relatives","No",NA,"Tier 2",1
"4297",1016504162303,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 2",1
"4298",1016504162303,"Other major expenses not yet covered (specify)","No",NA,"Tier 2",1
"4299",1016504162304,"School fees and other educational expenses ","No",NA,"Tier 2",1
"4300",1016504162304,"Clothing, shoes, and accessories","No",NA,"Tier 2",1
"4301",1016504162304,"Celebrations ","No",NA,"Tier 2",1
"4302",1016504162304,"Gifts and donations ","No",NA,"Tier 2",1
"4303",1016504162304,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 2",1
"4304",1016504162304,"Furniture ","No",NA,"Tier 2",1
"4305",1016504162304,"Purchase, repair, maintenance, and building ","No",NA,"Tier 2",1
"4306",1016504162304,"Utensils & kitchen equipment ","No",NA,"Tier 2",1
"4307",1016504162304,"Electronics ","No",NA,"Tier 2",1
"4308",1016504162304,"Appliances & tools ","No",NA,"Tier 2",1
"4309",1016504162304,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 2",1
"4310",1016504162304,"Remittance sent to family members and relatives","No",NA,"Tier 2",1
"4311",1016504162304,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 2",1
"4312",1016504162304,"Other major expenses not yet covered (specify)","No",NA,"Tier 2",1
"4313",1017506441701,"School fees and other educational expenses ","Yes",888,"Tier 2",0
"4314",1017506441701,"Clothing, shoes, and accessories","No",NA,"Tier 2",0
"4315",1017506441701,"Celebrations ","No",NA,"Tier 2",0
"4316",1017506441701,"Gifts and donations ","No",NA,"Tier 2",0
"4317",1017506441701,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 2",0
"4318",1017506441701,"Furniture ","No",NA,"Tier 2",0
"4319",1017506441701,"Purchase, repair, maintenance, and building ","No",NA,"Tier 2",0
"4320",1017506441701,"Utensils & kitchen equipment ","No",NA,"Tier 2",0
"4321",1017506441701,"Electronics ","No",NA,"Tier 2",0
"4322",1017506441701,"Appliances & tools ","Yes",1000,"Tier 2",0
"4323",1017506441701,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 2",0
"4324",1017506441701,"Remittance sent to family members and relatives","No",NA,"Tier 2",0
"4325",1017506441701,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 2",0
"4326",1017506441701,"Other major expenses not yet covered (specify)","No",NA,"Tier 2",0
"4327",1017506442201,"School fees and other educational expenses ","Yes",10000,"Tier 0",0
"4328",1017506442201,"Clothing, shoes, and accessories","Yes",12000,"Tier 0",0
"4329",1017506442201,"Celebrations ","Yes",50000,"Tier 0",0
"4330",1017506442201,"Gifts and donations ","No",NA,"Tier 0",0
"4331",1017506442201,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 0",0
"4332",1017506442201,"Furniture ","No",NA,"Tier 0",0
"4333",1017506442201,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"4334",1017506442201,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"4335",1017506442201,"Electronics ","No",NA,"Tier 0",0
"4336",1017506442201,"Appliances & tools ","Yes",200,"Tier 0",0
"4337",1017506442201,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"4338",1017506442201,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"4339",1017506442201,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"4340",1017506442201,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"4341",1017506443101,"School fees and other educational expenses ","Yes",888,"Tier 0",0
"4342",1017506443101,"Clothing, shoes, and accessories","Yes",888,"Tier 0",0
"4343",1017506443101,"Celebrations ","No",NA,"Tier 0",0
"4344",1017506443101,"Gifts and donations ","No",NA,"Tier 0",0
"4345",1017506443101,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 0",0
"4346",1017506443101,"Furniture ","No",NA,"Tier 0",0
"4347",1017506443101,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"4348",1017506443101,"Utensils & kitchen equipment ","Yes",888,"Tier 0",0
"4349",1017506443101,"Electronics ","No",NA,"Tier 0",0
"4350",1017506443101,"Appliances & tools ","No",NA,"Tier 0",0
"4351",1017506443101,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"4352",1017506443101,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"4353",1017506443101,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"4354",1017506443101,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"4355",1017506443301,"School fees and other educational expenses ","Yes",7000,"Tier 2",0
"4356",1017506443301,"Clothing, shoes, and accessories","Yes",40000,"Tier 2",0
"4357",1017506443301,"Celebrations ","No",NA,"Tier 2",0
"4358",1017506443301,"Gifts and donations ","Yes",10000,"Tier 2",0
"4359",1017506443301,"Hospital/Doctor visits and Diagnostic tests ","Yes",15000,"Tier 2",0
"4360",1017506443301,"Furniture ","No",NA,"Tier 2",0
"4361",1017506443301,"Purchase, repair, maintenance, and building ","No",NA,"Tier 2",0
"4362",1017506443301,"Utensils & kitchen equipment ","No",NA,"Tier 2",0
"4363",1017506443301,"Electronics ","No",NA,"Tier 2",0
"4364",1017506443301,"Appliances & tools ","Yes",3000,"Tier 2",0
"4365",1017506443301,"Vehicles & motorcycle & bicycle ","Yes",20000,"Tier 2",0
"4366",1017506443301,"Remittance sent to family members and relatives","No",NA,"Tier 2",0
"4367",1017506443301,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 2",0
"4368",1017506443301,"Other major expenses not yet covered (specify)","No",NA,"Tier 2",0
"4369",1017506444201,"School fees and other educational expenses ","Yes",1500,"Tier 0",0
"4370",1017506444201,"Clothing, shoes, and accessories","Yes",15000,"Tier 0",0
"4371",1017506444201,"Celebrations ","No",NA,"Tier 0",0
"4372",1017506444201,"Gifts and donations ","Yes",2100,"Tier 0",0
"4373",1017506444201,"Hospital/Doctor visits and Diagnostic tests ","Yes",4000,"Tier 0",0
"4374",1017506444201,"Furniture ","No",NA,"Tier 0",0
"4375",1017506444201,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"4376",1017506444201,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"4377",1017506444201,"Electronics ","No",NA,"Tier 0",0
"4378",1017506444201,"Appliances & tools ","Yes",500,"Tier 0",0
"4379",1017506444201,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"4380",1017506444201,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"4381",1017506444201,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"4382",1017506444201,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"4383",1017506444301,"School fees and other educational expenses ","Yes",4000,"Tier 2",0
"4384",1017506444301,"Clothing, shoes, and accessories","Yes",35000,"Tier 2",0
"4385",1017506444301,"Celebrations ","Yes",10000,"Tier 2",0
"4386",1017506444301,"Gifts and donations ","Yes",3500,"Tier 2",0
"4387",1017506444301,"Hospital/Doctor visits and Diagnostic tests ","Yes",15000,"Tier 2",0
"4388",1017506444301,"Furniture ","No",NA,"Tier 2",0
"4389",1017506444301,"Purchase, repair, maintenance, and building ","No",NA,"Tier 2",0
"4390",1017506444301,"Utensils & kitchen equipment ","No",NA,"Tier 2",0
"4391",1017506444301,"Electronics ","No",NA,"Tier 2",0
"4392",1017506444301,"Appliances & tools ","Yes",1000,"Tier 2",0
"4393",1017506444301,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 2",0
"4394",1017506444301,"Remittance sent to family members and relatives","Yes",15000,"Tier 2",0
"4395",1017506444301,"Losses due to theft, robbery, accidents, natural disasters, etc","Yes",8000,"Tier 2",0
"4396",1017506444301,"Other major expenses not yet covered (specify)","No",NA,"Tier 2",0
"4397",1017506445102,"School fees and other educational expenses ","Yes",25000,"Tier 0",0
"4398",1017506445102,"Clothing, shoes, and accessories","Yes",30000,"Tier 0",0
"4399",1017506445102,"Celebrations ","Yes",50000,"Tier 0",0
"4400",1017506445102,"Gifts and donations ","No",NA,"Tier 0",0
"4401",1017506445102,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 0",0
"4402",1017506445102,"Furniture ","No",NA,"Tier 0",0
"4403",1017506445102,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"4404",1017506445102,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"4405",1017506445102,"Electronics ","No",NA,"Tier 0",0
"4406",1017506445102,"Appliances & tools ","Yes",400,"Tier 0",0
"4407",1017506445102,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"4408",1017506445102,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"4409",1017506445102,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"4410",1017506445102,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"4411",1017506445104,"School fees and other educational expenses ","Yes",45000,"Tier 0",0
"4412",1017506445104,"Clothing, shoes, and accessories","No",NA,"Tier 0",0
"4413",1017506445104,"Celebrations ","Yes",120000,"Tier 0",0
"4414",1017506445104,"Gifts and donations ","Yes",3000,"Tier 0",0
"4415",1017506445104,"Hospital/Doctor visits and Diagnostic tests ","Yes",7000,"Tier 0",0
"4416",1017506445104,"Furniture ","No",NA,"Tier 0",0
"4417",1017506445104,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"4418",1017506445104,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"4419",1017506445104,"Electronics ","No",NA,"Tier 0",0
"4420",1017506445104,"Appliances & tools ","No",NA,"Tier 0",0
"4421",1017506445104,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"4422",1017506445104,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"4423",1017506445104,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"4424",1017506445104,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"4425",1017506445801,"School fees and other educational expenses ","Yes",10000,"Tier 3",0
"4426",1017506445801,"Clothing, shoes, and accessories","Yes",15000,"Tier 3",0
"4427",1017506445801,"Celebrations ","Yes",50000,"Tier 3",0
"4428",1017506445801,"Gifts and donations ","No",NA,"Tier 3",0
"4429",1017506445801,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 3",0
"4430",1017506445801,"Furniture ","No",NA,"Tier 3",0
"4431",1017506445801,"Purchase, repair, maintenance, and building ","No",NA,"Tier 3",0
"4432",1017506445801,"Utensils & kitchen equipment ","No",NA,"Tier 3",0
"4433",1017506445801,"Electronics ","No",NA,"Tier 3",0
"4434",1017506445801,"Appliances & tools ","Yes",200,"Tier 3",0
"4435",1017506445801,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 3",0
"4436",1017506445801,"Remittance sent to family members and relatives","No",NA,"Tier 3",0
"4437",1017506445801,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 3",0
"4438",1017506445801,"Other major expenses not yet covered (specify)","No",NA,"Tier 3",0
"4439",1017506446101,"School fees and other educational expenses ","No",NA,"Tier 0",0
"4440",1017506446101,"Clothing, shoes, and accessories","No",NA,"Tier 0",0
"4441",1017506446101,"Celebrations ","Yes",80000,"Tier 0",0
"4442",1017506446101,"Gifts and donations ","Yes",3000,"Tier 0",0
"4443",1017506446101,"Hospital/Doctor visits and Diagnostic tests ","Yes",5000,"Tier 0",0
"4444",1017506446101,"Furniture ","No",NA,"Tier 0",0
"4445",1017506446101,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"4446",1017506446101,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"4447",1017506446101,"Electronics ","No",NA,"Tier 0",0
"4448",1017506446101,"Appliances & tools ","No",NA,"Tier 0",0
"4449",1017506446101,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"4450",1017506446101,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"4451",1017506446101,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"4452",1017506446101,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"4453",1017506448301,"School fees and other educational expenses ","No",NA,"Tier 3",0
"4454",1017506448301,"Clothing, shoes, and accessories","Yes",10000,"Tier 3",0
"4455",1017506448301,"Celebrations ","Yes",120000,"Tier 3",0
"4456",1017506448301,"Gifts and donations ","Yes",2500,"Tier 3",0
"4457",1017506448301,"Hospital/Doctor visits and Diagnostic tests ","Yes",15000,"Tier 3",0
"4458",1017506448301,"Furniture ","No",NA,"Tier 3",0
"4459",1017506448301,"Purchase, repair, maintenance, and building ","No",NA,"Tier 3",0
"4460",1017506448301,"Utensils & kitchen equipment ","No",NA,"Tier 3",0
"4461",1017506448301,"Electronics ","No",NA,"Tier 3",0
"4462",1017506448301,"Appliances & tools ","No",NA,"Tier 3",0
"4463",1017506448301,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 3",0
"4464",1017506448301,"Remittance sent to family members and relatives","No",NA,"Tier 3",0
"4465",1017506448301,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 3",0
"4466",1017506448301,"Other major expenses not yet covered (specify)","No",NA,"Tier 3",0
"4467",1017506448701,"School fees and other educational expenses ","Yes",888,"Tier 2",0
"4468",1017506448701,"Clothing, shoes, and accessories","Yes",888,"Tier 2",0
"4469",1017506448701,"Celebrations ","No",NA,"Tier 2",0
"4470",1017506448701,"Gifts and donations ","No",NA,"Tier 2",0
"4471",1017506448701,"Hospital/Doctor visits and Diagnostic tests ","Yes",888,"Tier 2",0
"4472",1017506448701,"Furniture ","No",NA,"Tier 2",0
"4473",1017506448701,"Purchase, repair, maintenance, and building ","No",NA,"Tier 2",0
"4474",1017506448701,"Utensils & kitchen equipment ","Yes",888,"Tier 2",0
"4475",1017506448701,"Electronics ","No",NA,"Tier 2",0
"4476",1017506448701,"Appliances & tools ","No",NA,"Tier 2",0
"4477",1017506448701,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 2",0
"4478",1017506448701,"Remittance sent to family members and relatives","No",NA,"Tier 2",0
"4479",1017506448701,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 2",0
"4480",1017506448701,"Other major expenses not yet covered (specify)","No",NA,"Tier 2",0
"4481",1017506449101,"School fees and other educational expenses ","No",NA,"Tier 2",0
"4482",1017506449101,"Clothing, shoes, and accessories","Yes",20000,"Tier 2",0
"4483",1017506449101,"Celebrations ","Yes",5000,"Tier 2",0
"4484",1017506449101,"Gifts and donations ","No",NA,"Tier 2",0
"4485",1017506449101,"Hospital/Doctor visits and Diagnostic tests ","Yes",13000,"Tier 2",0
"4486",1017506449101,"Furniture ","No",NA,"Tier 2",0
"4487",1017506449101,"Purchase, repair, maintenance, and building ","Yes",3000,"Tier 2",0
"4488",1017506449101,"Utensils & kitchen equipment ","No",NA,"Tier 2",0
"4489",1017506449101,"Electronics ","No",NA,"Tier 2",0
"4490",1017506449101,"Appliances & tools ","Yes",9000,"Tier 2",0
"4491",1017506449101,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 2",0
"4492",1017506449101,"Remittance sent to family members and relatives","Yes",17000,"Tier 2",0
"4493",1017506449101,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 2",0
"4494",1017506449101,"Other major expenses not yet covered (specify)","No",NA,"Tier 2",0
"4495",1017506449103,"School fees and other educational expenses ","Yes",1500,"Tier 0",0
"4496",1017506449103,"Clothing, shoes, and accessories","No",NA,"Tier 0",0
"4497",1017506449103,"Celebrations ","No",NA,"Tier 0",0
"4498",1017506449103,"Gifts and donations ","No",NA,"Tier 0",0
"4499",1017506449103,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 0",0
"4500",1017506449103,"Furniture ","No",NA,"Tier 0",0
"4501",1017506449103,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",0
"4502",1017506449103,"Utensils & kitchen equipment ","No",NA,"Tier 0",0
"4503",1017506449103,"Electronics ","No",NA,"Tier 0",0
"4504",1017506449103,"Appliances & tools ","No",NA,"Tier 0",0
"4505",1017506449103,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",0
"4506",1017506449103,"Remittance sent to family members and relatives","No",NA,"Tier 0",0
"4507",1017506449103,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",0
"4508",1017506449103,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",0
"4509",1018500720101,"School fees and other educational expenses ","Yes",1500,"Tier 0",1
"4510",1018500720101,"Clothing, shoes, and accessories","No",NA,"Tier 0",1
"4511",1018500720101,"Celebrations ","No",NA,"Tier 0",1
"4512",1018500720101,"Gifts and donations ","No",NA,"Tier 0",1
"4513",1018500720101,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 0",1
"4514",1018500720101,"Furniture ","No",NA,"Tier 0",1
"4515",1018500720101,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",1
"4516",1018500720101,"Utensils & kitchen equipment ","No",NA,"Tier 0",1
"4517",1018500720101,"Electronics ","No",NA,"Tier 0",1
"4518",1018500720101,"Appliances & tools ","Yes",500,"Tier 0",1
"4519",1018500720101,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",1
"4520",1018500720101,"Remittance sent to family members and relatives","No",NA,"Tier 0",1
"4521",1018500720101,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",1
"4522",1018500720101,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",1
"4523",1018500720501,"School fees and other educational expenses ","No",NA,"Tier 0",1
"4524",1018500720501,"Clothing, shoes, and accessories","No",NA,"Tier 0",1
"4525",1018500720501,"Celebrations ","No",NA,"Tier 0",1
"4526",1018500720501,"Gifts and donations ","No",NA,"Tier 0",1
"4527",1018500720501,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 0",1
"4528",1018500720501,"Furniture ","No",NA,"Tier 0",1
"4529",1018500720501,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",1
"4530",1018500720501,"Utensils & kitchen equipment ","No",NA,"Tier 0",1
"4531",1018500720501,"Electronics ","No",NA,"Tier 0",1
"4532",1018500720501,"Appliances & tools ","No",NA,"Tier 0",1
"4533",1018500720501,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",1
"4534",1018500720501,"Remittance sent to family members and relatives","No",NA,"Tier 0",1
"4535",1018500720501,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",1
"4536",1018500720501,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",1
"4537",1018500720701,"School fees and other educational expenses ","No",NA,"Tier 0",1
"4538",1018500720701,"Clothing, shoes, and accessories","Yes",50000,"Tier 0",1
"4539",1018500720701,"Celebrations ","Yes",50000,"Tier 0",1
"4540",1018500720701,"Gifts and donations ","No",NA,"Tier 0",1
"4541",1018500720701,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 0",1
"4542",1018500720701,"Furniture ","No",NA,"Tier 0",1
"4543",1018500720701,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",1
"4544",1018500720701,"Utensils & kitchen equipment ","No",NA,"Tier 0",1
"4545",1018500720701,"Electronics ","No",NA,"Tier 0",1
"4546",1018500720701,"Appliances & tools ","Yes",300,"Tier 0",1
"4547",1018500720701,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",1
"4548",1018500720701,"Remittance sent to family members and relatives","No",NA,"Tier 0",1
"4549",1018500720701,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",1
"4550",1018500720701,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",1
"4551",1018500721301,"School fees and other educational expenses ","No",NA,"Tier 0",1
"4552",1018500721301,"Clothing, shoes, and accessories","No",NA,"Tier 0",1
"4553",1018500721301,"Celebrations ","Yes",15000,"Tier 0",1
"4554",1018500721301,"Gifts and donations ","No",NA,"Tier 0",1
"4555",1018500721301,"Hospital/Doctor visits and Diagnostic tests ","No",NA,"Tier 0",1
"4556",1018500721301,"Furniture ","No",NA,"Tier 0",1
"4557",1018500721301,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",1
"4558",1018500721301,"Utensils & kitchen equipment ","No",NA,"Tier 0",1
"4559",1018500721301,"Electronics ","No",NA,"Tier 0",1
"4560",1018500721301,"Appliances & tools ","Yes",200,"Tier 0",1
"4561",1018500721301,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",1
"4562",1018500721301,"Remittance sent to family members and relatives","No",NA,"Tier 0",1
"4563",1018500721301,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",1
"4564",1018500721301,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",1
"4565",1018500721401,"School fees and other educational expenses ","No",NA,"Tier 0",1
"4566",1018500721401,"Clothing, shoes, and accessories","Yes",20000,"Tier 0",1
"4567",1018500721401,"Celebrations ","Yes",4000,"Tier 0",1
"4568",1018500721401,"Gifts and donations ","Yes",5000,"Tier 0",1
"4569",1018500721401,"Hospital/Doctor visits and Diagnostic tests ","Yes",18000,"Tier 0",1
"4570",1018500721401,"Furniture ","No",NA,"Tier 0",1
"4571",1018500721401,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",1
"4572",1018500721401,"Utensils & kitchen equipment ","No",NA,"Tier 0",1
"4573",1018500721401,"Electronics ","No",NA,"Tier 0",1
"4574",1018500721401,"Appliances & tools ","Yes",600,"Tier 0",1
"4575",1018500721401,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",1
"4576",1018500721401,"Remittance sent to family members and relatives","Yes",6000,"Tier 0",1
"4577",1018500721401,"Losses due to theft, robbery, accidents, natural disasters, etc","No",NA,"Tier 0",1
"4578",1018500721401,"Other major expenses not yet covered (specify)","No",NA,"Tier 0",1
"4579",1018500721701,"School fees and other educational expenses ","No",NA,"Tier 0",1
"4580",1018500721701,"Clothing, shoes, and accessories","No",NA,"Tier 0",1
"4581",1018500721701,"Celebrations ","No",NA,"Tier 0",1
"4582",1018500721701,"Gifts and donations ","Yes",1000,"Tier 0",1
"4583",1018500721701,"Hospital/Doctor visits and Diagnostic tests ","Yes",10000,"Tier 0",1
"4584",1018500721701,"Furniture ","No",NA,"Tier 0",1
"4585",1018500721701,"Purchase, repair, maintenance, and building ","No",NA,"Tier 0",1
"4586",1018500721701,"Utensils & kitchen equipment ","No",NA,"Tier 0",1
"4587",1018500721701,"Electronics ","No",NA,"Tier 0",1
"4588",1018500721701,"Appliances & tools ","No",NA,"Tier 0",1
"4589",1018500721701,"Vehicles & motorcycle & bicycle ","No",NA,"Tier 0",1
"4590",1018500721701,"Remittance sent to family members and relatives","No",NA,"Tier 0",1
